Customer ID,Age,Gender,Item Purchased,Purchase Amount (AUD),Review Rating,Payment Method,Previous Purchases,Flavour
2464,60,Male,Gatorade No Sugar,4.8,3.3,Bank Transfer,25,Blue Bolt
2465,47,Male,Gatorade Sports Drink,3.8,2.8,Debit Card,4,Orange
2466,18,Male,G Active-No Sugar,7.8,4.4,Cash,20,Tropical
2467,32,Male,G Active-No Sugar,7.8,3.7,Cash,37,Blue Bolt
2468,27,Male,G Active-No Sugar,7.8,3.6,Debit Card,28,Grape
2469,65,Male,Gatorade No Sugar,4.8,3.7,Credit Card,6,Orange
2470,68,Male,Gatorade Powder,14.8,5,Cash,27,Lemon-Lime
2471,55,Male,Gatorade Sports Drink,3.8,2.7,Cash,29,Grape
2472,30,Male,Gatorade No Sugar,4.8,4.3,Cash,1,Tropical
2473,24,Male,Gatorade No Sugar,4.8,4.1,Bank Transfer,31,Tropical
2474,57,Male,Gatorade Powder,14.8,2.6,Cash,28,Blue Bolt
2475,23,Male,Gatorade Powder,14.8,3.2,Cash,19,Tropical
2476,69,Male,Gatorade Powder,14.8,3.5,Bank Transfer,36,Grape
2477,60,Male,Gatorade Sports Drink,3.8,3.7,Debit Card,28,Berry
2478,25,Male,Gatorade Powder,14.8,3.8,Debit Card,29,Berry
2479,18,Male,G Active-No Sugar,7.8,4.8,Cash,9,Grape
2480,37,Male,Gatorade Sports Drink,3.8,4.2,Venmo,26,Orange
2481,61,Male,Gatorade No Sugar,4.8,2.9,Debit Card,7,Lemon-Lime
2482,41,Male,Gatorade Powder,14.8,2.9,Venmo,35,Tropical
2483,69,Male,Gatorade No Sugar,4.8,4.8,PayPal,46,Blue Bolt
2484,32,Male,Gatorade Powder,14.8,2.9,PayPal,8,Berry
2485,60,Male,Gatorade Powder,14.8,4.8,Bank Transfer,50,Grape
2486,43,Male,Gatorade No Sugar,4.8,4.6,Credit Card,37,Tropical
2487,61,Male,Gatorade Powder,14.8,4.4,Credit Card,6,Lemon-Lime
2488,57,Male,Gatorade No Sugar,4.8,3,PayPal,16,Tropical
2489,56,Male,Gatorade Sports Drink,3.8,4.4,Credit Card,30,Tropical
2490,66,Male,Gatorade Sports Drink,3.8,3.9,Credit Card,50,Orange
2491,52,Male,Gatorade No Sugar,4.8,4,PayPal,5,Orange
2492,63,Male,Gatorade Powder,14.8,2.5,Debit Card,15,Orange
2493,50,Male,G Active-No Sugar,7.8,4.1,Venmo,34,Blue Bolt
2494,21,Male,Gatorade Powder,14.8,4.8,Cash,6,Blue Bolt
2495,42,Male,Gatorade Sports Drink,3.8,2.6,PayPal,26,Grape
2496,40,Male,Gatorade No Sugar,4.8,3.1,Bank Transfer,34,Tropical
2497,67,Male,Gatorade Sports Drink,3.8,3.2,Bank Transfer,37,Blue Bolt
2498,35,Male,Gatorade Powder,14.8,4.2,Bank Transfer,28,Berry
2499,18,Male,G Active-No Sugar,7.8,2.6,Cash,38,Lemon-Lime
2500,52,Male,Gatorade Powder,14.8,3.1,Debit Card,2,Grape
2501,59,Male,Gatorade No Sugar,4.8,2.9,Credit Card,32,Grape
2502,49,Male,Gatorade Powder,14.8,4.6,Cash,30,Berry
2503,46,Male,Gatorade Powder,14.8,4.1,Cash,17,Blue Bolt
2504,69,Male,Gatorade Powder,14.8,2.5,PayPal,5,Tropical
2505,56,Male,G Active-No Sugar,7.8,4,Credit Card,31,Grape
2506,27,Male,Gatorade Powder,14.8,3.5,PayPal,43,Tropical
2507,57,Male,Gatorade No Sugar,4.8,4.4,Debit Card,19,Lemon-Lime
2508,58,Male,G Active-No Sugar,7.8,2.9,PayPal,32,Berry
2509,23,Male,Gatorade No Sugar,4.8,3.1,Cash,5,Blue Bolt
2510,19,Male,Gatorade Sports Drink,3.8,4.4,PayPal,9,Grape
2511,40,Male,Gatorade No Sugar,4.8,4.4,Cash,48,Lemon-Lime
2512,54,Male,Gatorade Powder,14.8,2.7,Debit Card,1,Lemon-Lime
2513,50,Male,Gatorade Sports Drink,3.8,4.9,Credit Card,20,Berry
2514,69,Male,Gatorade No Sugar,4.8,3.5,Debit Card,42,Grape
2515,42,Male,Gatorade No Sugar,4.8,4.8,Debit Card,45,Berry
2516,37,Male,Gatorade Sports Drink,3.8,4.2,Bank Transfer,41,Tropical
2517,46,Male,Gatorade Powder,14.8,4.6,Bank Transfer,36,Lemon-Lime
2518,64,Male,Gatorade No Sugar,4.8,2.9,Credit Card,10,Berry
2519,20,Male,Gatorade No Sugar,4.8,4,PayPal,31,Grape
2520,40,Male,G Active-No Sugar,7.8,4.9,Credit Card,21,Grape
2521,64,Male,Gatorade Sports Drink,3.8,3.1,Bank Transfer,16,Grape
2522,29,Male,G Active-No Sugar,7.8,4.4,Debit Card,18,Blue Bolt
2523,20,Male,Gatorade Sports Drink,3.8,2.5,Cash,20,Lemon-Lime
2524,43,Male,Gatorade Powder,14.8,3.4,Cash,21,Tropical
2525,60,Male,Gatorade Sports Drink,3.8,3.7,Venmo,23,Lemon-Lime
2526,39,Male,G Active-No Sugar,7.8,4.2,PayPal,20,Berry
2527,47,Male,Gatorade No Sugar,4.8,3.4,Bank Transfer,30,Orange
2528,19,Male,Gatorade No Sugar,4.8,3.6,Cash,33,Blue Bolt
2529,52,Male,Gatorade No Sugar,4.8,4.7,Bank Transfer,31,Berry
2530,34,Male,Gatorade Sports Drink,3.8,4.7,Cash,48,Lemon-Lime
2531,25,Male,Gatorade Sports Drink,3.8,3.6,Debit Card,28,Blue Bolt
2532,43,Male,Gatorade No Sugar,4.8,4.6,PayPal,7,Tropical
2533,55,Male,G Active-No Sugar,7.8,2.6,PayPal,4,Tropical
2534,66,Male,G Active-No Sugar,7.8,3.1,Venmo,49,Orange
2535,41,Male,Gatorade Powder,14.8,3.2,PayPal,22,Grape
2536,47,Male,G Active-No Sugar,7.8,3.9,Bank Transfer,39,Grape
2537,51,Male,Gatorade Sports Drink,3.8,4.9,Bank Transfer,45,Lemon-Lime
2538,44,Male,Gatorade Powder,14.8,4.1,Debit Card,30,Grape
2539,18,Male,Gatorade No Sugar,4.8,4.2,Venmo,33,Blue Bolt
2540,33,Male,Gatorade No Sugar,4.8,4.1,PayPal,24,Lemon-Lime
2541,24,Male,Gatorade Sports Drink,3.8,3.9,PayPal,11,Grape
2542,33,Male,Gatorade No Sugar,4.8,2.7,Venmo,13,Orange
2543,61,Male,Gatorade Powder,14.8,3.7,PayPal,27,Berry
2544,27,Male,Gatorade Sports Drink,3.8,2.7,Debit Card,30,Tropical
2545,46,Male,G Active-No Sugar,7.8,2.5,Cash,39,Orange
2546,38,Male,Gatorade Sports Drink,3.8,3.9,Bank Transfer,10,Grape
2547,63,Male,Gatorade Sports Drink,3.8,3,Venmo,4,Blue Bolt
2548,47,Male,Gatorade Powder,14.8,3.2,Bank Transfer,16,Lemon-Lime
2549,42,Male,G Active-No Sugar,7.8,3.8,Credit Card,34,Grape
2550,41,Male,G Active-No Sugar,7.8,2.7,Credit Card,11,Orange
2551,53,Male,G Active-No Sugar,7.8,3,Credit Card,30,Blue Bolt
2552,29,Male,Gatorade Powder,14.8,4.1,Cash,40,Grape
2553,61,Male,Gatorade No Sugar,4.8,3.2,Cash,13,Blue Bolt
2554,69,Male,Gatorade Powder,14.8,4.5,Cash,28,Berry
2555,51,Male,Gatorade Sports Drink,3.8,4.3,Bank Transfer,49,Blue Bolt
2556,24,Male,Gatorade No Sugar,4.8,3.5,PayPal,23,Blue Bolt
2557,24,Male,Gatorade No Sugar,4.8,3.1,PayPal,4,Tropical
2558,70,Male,Gatorade Sports Drink,3.8,3.9,Venmo,17,Tropical
2559,49,Male,Gatorade Sports Drink,3.8,2.7,Cash,24,Blue Bolt
2560,48,Male,Gatorade Powder,14.8,4,Venmo,21,Orange
2561,58,Male,G Active-No Sugar,7.8,2.7,Debit Card,17,Grape
2562,32,Male,Gatorade Powder,14.8,2.7,Credit Card,22,Tropical
2563,57,Male,Gatorade No Sugar,4.8,4.7,Debit Card,27,Lemon-Lime
2564,69,Male,G Active-No Sugar,7.8,4.5,PayPal,1,Blue Bolt
2565,42,Male,Gatorade No Sugar,4.8,3,Debit Card,27,Berry
2566,30,Male,Gatorade Powder,14.8,3.6,Debit Card,8,Grape
2567,35,Male,G Active-No Sugar,7.8,3.3,Credit Card,43,Tropical
2568,19,Male,Gatorade Sports Drink,3.8,4.3,Venmo,24,Orange
2569,52,Male,Gatorade No Sugar,4.8,4.3,Cash,29,Berry
2570,42,Male,Gatorade Sports Drink,3.8,4.8,Debit Card,10,Orange
2571,36,Male,Gatorade Sports Drink,3.8,4,Bank Transfer,12,Orange
2572,45,Male,Gatorade Powder,14.8,3.5,Credit Card,48,Lemon-Lime
2573,54,Male,Gatorade No Sugar,4.8,3.9,Debit Card,40,Orange
2574,54,Male,Gatorade Sports Drink,3.8,4.4,Bank Transfer,1,Grape
2575,27,Male,G Active-No Sugar,7.8,4.6,Credit Card,26,Tropical
2576,53,Male,Gatorade Powder,14.8,4,Cash,9,Orange
2577,20,Male,G Active-No Sugar,7.8,4.2,PayPal,19,Blue Bolt
2578,52,Male,Gatorade Sports Drink,3.8,4.5,Debit Card,37,Berry
2579,54,Male,Gatorade Powder,14.8,3.9,Bank Transfer,3,Berry
2580,65,Male,Gatorade Powder,14.8,3.7,Venmo,40,Blue Bolt
2581,43,Male,Gatorade No Sugar,4.8,3.6,Cash,13,Orange
2582,57,Male,Gatorade Sports Drink,3.8,4.7,Bank Transfer,48,Lemon-Lime
2583,19,Male,G Active-No Sugar,7.8,3.6,Venmo,4,Grape
2584,69,Male,G Active-No Sugar,7.8,2.5,Bank Transfer,9,Berry
2585,26,Male,G Active-No Sugar,7.8,2.9,PayPal,26,Tropical
2586,57,Male,Gatorade Sports Drink,3.8,4.4,Venmo,19,Grape
2587,20,Male,Gatorade Sports Drink,3.8,4.6,Venmo,1,Lemon-Lime
2588,55,Male,Gatorade Sports Drink,3.8,3.7,PayPal,29,Grape
2589,44,Male,Gatorade No Sugar,4.8,3.2,Venmo,38,Tropical
2590,52,Male,Gatorade Powder,14.8,4.9,Bank Transfer,31,Berry
2591,57,Male,G Active-No Sugar,7.8,5,PayPal,35,Tropical
2592,40,Male,Gatorade Sports Drink,3.8,3.3,Debit Card,40,Grape
2593,23,Male,Gatorade Sports Drink,3.8,4.4,Cash,13,Blue Bolt
2594,36,Male,Gatorade Sports Drink,3.8,4.7,Debit Card,9,Lemon-Lime
2595,59,Male,G Active-No Sugar,7.8,3.6,Credit Card,25,Orange
2596,29,Male,Gatorade Sports Drink,3.8,3.2,Credit Card,3,Blue Bolt
2597,63,Male,Gatorade Powder,14.8,3,Venmo,35,Orange
2598,60,Male,Gatorade No Sugar,4.8,4.4,Bank Transfer,13,Orange
2599,64,Male,G Active-No Sugar,7.8,3.3,Credit Card,31,Blue Bolt
2600,63,Male,Gatorade No Sugar,4.8,3.4,Credit Card,48,Blue Bolt
2601,21,Male,Gatorade Sports Drink,3.8,3.9,Debit Card,6,Blue Bolt
2602,61,Male,G Active-No Sugar,7.8,2.9,PayPal,43,Orange
2603,65,Male,G Active-No Sugar,7.8,2.9,Venmo,1,Lemon-Lime
2604,69,Male,Gatorade Powder,14.8,2.7,Debit Card,8,Orange
2605,47,Male,Gatorade Powder,14.8,3.4,Credit Card,6,Grape
2606,41,Male,Gatorade Powder,14.8,3.7,Debit Card,32,Blue Bolt
2607,68,Male,Gatorade Powder,14.8,4.7,Bank Transfer,46,Grape
2608,41,Male,G Active-No Sugar,7.8,3.1,Bank Transfer,38,Lemon-Lime
2609,42,Male,G Active-No Sugar,7.8,4.2,PayPal,48,Lemon-Lime
2610,66,Male,Gatorade No Sugar,4.8,3,Credit Card,18,Tropical
2611,66,Male,Gatorade Sports Drink,3.8,3.1,Bank Transfer,25,Grape
2612,33,Male,Gatorade Sports Drink,3.8,4.2,Cash,4,Tropical
2613,55,Male,G Active-No Sugar,7.8,3.8,Cash,27,Blue Bolt
2614,58,Male,Gatorade Sports Drink,3.8,2.9,Cash,14,Berry
2615,18,Male,Gatorade Sports Drink,3.8,4.2,Credit Card,36,Tropical
2616,49,Male,Gatorade No Sugar,4.8,3.1,Venmo,6,Berry
2617,61,Male,Gatorade No Sugar,4.8,3.6,Bank Transfer,46,Grape
2618,31,Male,Gatorade No Sugar,4.8,4.8,Bank Transfer,29,Lemon-Lime
2619,70,Male,G Active-No Sugar,7.8,4.1,Credit Card,12,Grape
2620,68,Male,Gatorade Sports Drink,3.8,3.9,Credit Card,47,Blue Bolt
2621,27,Male,Gatorade Powder,14.8,3,Venmo,28,Orange
2622,48,Male,Gatorade Sports Drink,3.8,3,PayPal,21,Lemon-Lime
2623,63,Male,Gatorade Powder,14.8,4.9,Venmo,15,Berry
2624,49,Male,Gatorade No Sugar,4.8,4.8,Cash,38,Blue Bolt
2625,19,Male,Gatorade Sports Drink,3.8,3.3,Debit Card,19,Orange
2626,30,Male,Gatorade Powder,14.8,2.7,Bank Transfer,31,Blue Bolt
2627,50,Male,Gatorade Powder,14.8,4.2,Bank Transfer,30,Orange
2628,66,Male,Gatorade Powder,14.8,3.6,PayPal,40,Berry
2629,25,Male,Gatorade Sports Drink,3.8,3.8,Venmo,42,Tropical
2630,61,Male,Gatorade No Sugar,4.8,3.8,Venmo,25,Tropical
2631,29,Male,Gatorade Powder,14.8,4.2,Bank Transfer,20,Blue Bolt
2632,53,Male,Gatorade No Sugar,4.8,2.7,PayPal,3,Orange
2633,24,Male,Gatorade Sports Drink,3.8,5,Venmo,14,Lemon-Lime
2634,51,Male,Gatorade Powder,14.8,4.7,PayPal,32,Lemon-Lime
2635,26,Male,Gatorade Powder,14.8,3.2,Cash,20,Lemon-Lime
2636,59,Male,Gatorade No Sugar,4.8,2.9,PayPal,34,Orange
2637,41,Male,Gatorade Sports Drink,3.8,4.2,PayPal,6,Tropical
2638,20,Male,G Active-No Sugar,7.8,3.7,Credit Card,2,Blue Bolt
2639,22,Male,Gatorade Sports Drink,3.8,4.2,PayPal,35,Tropical
2640,18,Male,Gatorade Powder,14.8,2.6,Debit Card,33,Blue Bolt
2641,30,Male,G Active-No Sugar,7.8,4,Debit Card,45,Berry
2642,25,Male,Gatorade Sports Drink,3.8,2.7,Debit Card,20,Tropical
2643,39,Male,Gatorade No Sugar,4.8,4,Debit Card,48,Lemon-Lime
2644,49,Male,G Active-No Sugar,7.8,2.9,Credit Card,37,Blue Bolt
2645,25,Male,G Active-No Sugar,7.8,3.3,PayPal,4,Tropical
2646,23,Male,Gatorade No Sugar,4.8,4,Bank Transfer,24,Grape
2647,33,Male,Gatorade Powder,14.8,3.9,Cash,4,Lemon-Lime
2648,60,Male,Gatorade Powder,14.8,3.3,Debit Card,25,Tropical
2649,51,Male,Gatorade Sports Drink,3.8,3.9,Venmo,14,Grape
2650,23,Male,Gatorade Sports Drink,3.8,3.9,Credit Card,14,Tropical
2651,20,Male,G Active-No Sugar,7.8,4.2,PayPal,46,Grape
2652,51,Male,Gatorade Powder,14.8,4.6,Venmo,27,Tropical
2653,23,Female,Gatorade Sports Drink,3.8,3.3,Debit Card,46,Lemon-Lime
2654,67,Female,Gatorade Sports Drink,3.8,4.8,Credit Card,24,Tropical
2655,23,Female,Gatorade No Sugar,4.8,4.1,Debit Card,4,Tropical
2656,26,Female,G Active-No Sugar,7.8,3.4,Credit Card,2,Grape
2657,52,Female,G Active-No Sugar,7.8,3.6,Bank Transfer,29,Lemon-Lime
2658,52,Female,Gatorade Sports Drink,3.8,2.7,PayPal,7,Lemon-Lime
2659,52,Female,G Active-No Sugar,7.8,3.2,Bank Transfer,39,Tropical
2660,35,Female,Gatorade No Sugar,4.8,4.4,Bank Transfer,46,Grape
2661,24,Female,Gatorade Powder,14.8,4.9,Debit Card,44,Tropical
2662,43,Female,Gatorade Sports Drink,3.8,4.8,Debit Card,20,Berry
2663,25,Female,Gatorade No Sugar,4.8,2.8,PayPal,44,Tropical
2664,46,Female,Gatorade Powder,14.8,2.9,Credit Card,23,Tropical
2665,22,Female,G Active-No Sugar,7.8,3.2,Debit Card,37,Lemon-Lime
2666,70,Female,Gatorade Sports Drink,3.8,3.5,Venmo,4,Orange
2667,49,Female,Gatorade Sports Drink,3.8,4.1,Bank Transfer,14,Grape
2668,48,Female,G Active-No Sugar,7.8,4.1,Venmo,31,Tropical
2669,59,Female,Gatorade No Sugar,4.8,4.8,Venmo,9,Orange
2670,39,Female,Gatorade Sports Drink,3.8,2.8,PayPal,31,Blue Bolt
2671,30,Female,Gatorade Powder,14.8,4.7,Venmo,26,Grape
2672,37,Female,Gatorade No Sugar,4.8,4.8,Cash,41,Grape
2673,56,Female,Gatorade Powder,14.8,2.9,Debit Card,13,Lemon-Lime
2674,67,Female,Gatorade Powder,14.8,2.6,Cash,4,Grape
2675,40,Female,Gatorade Sports Drink,3.8,3.3,Debit Card,15,Blue Bolt
2676,24,Female,Gatorade Sports Drink,3.8,3.4,Cash,38,Tropical
2677,43,Female,Gatorade Powder,14.8,3.6,Venmo,3,Orange
2678,45,Female,G Active-No Sugar,7.8,3.8,Debit Card,6,Grape
2679,33,Female,Gatorade No Sugar,4.8,3.4,Cash,34,Grape
2680,53,Female,Gatorade Sports Drink,3.8,3.8,Debit Card,7,Tropical
2681,44,Female,Gatorade Sports Drink,3.8,3.3,PayPal,21,Grape
2682,23,Female,Gatorade No Sugar,4.8,4.8,Bank Transfer,17,Grape
2683,59,Female,Gatorade Sports Drink,3.8,3.9,Venmo,5,Lemon-Lime
2684,68,Female,Gatorade No Sugar,4.8,4.2,Cash,21,Blue Bolt
2685,46,Female,Gatorade Powder,14.8,4.7,Venmo,42,Orange
2686,56,Female,Gatorade Powder,14.8,2.7,Venmo,49,Grape
2687,40,Female,Gatorade Sports Drink,3.8,3.8,Venmo,33,Orange
2688,61,Female,Gatorade No Sugar,4.8,3.6,Cash,12,Grape
2689,53,Female,Gatorade Powder,14.8,2.9,Cash,18,Tropical
2690,29,Female,Gatorade No Sugar,4.8,3.9,Credit Card,47,Blue Bolt
2691,44,Female,G Active-No Sugar,7.8,4.7,Venmo,18,Lemon-Lime
2692,43,Female,G Active-No Sugar,7.8,3.3,Bank Transfer,48,Lemon-Lime
2693,40,Female,Gatorade Sports Drink,3.8,4.2,Venmo,18,Tropical
2694,55,Female,G Active-No Sugar,7.8,2.6,Debit Card,46,Orange
2695,66,Female,Gatorade No Sugar,4.8,4.9,Venmo,34,Blue Bolt
2696,50,Female,Gatorade Sports Drink,3.8,3.6,Debit Card,10,Blue Bolt
2697,57,Female,Gatorade Sports Drink,3.8,4.7,Credit Card,12,Orange
2698,42,Female,G Active-No Sugar,7.8,3.2,Credit Card,36,Grape
2699,55,Female,Gatorade Powder,14.8,3.6,Venmo,34,Blue Bolt
2700,25,Female,Gatorade Sports Drink,3.8,3.6,Venmo,49,Blue Bolt
2701,22,Female,Gatorade No Sugar,4.8,3.2,Bank Transfer,36,Grape
2702,49,Female,Gatorade Sports Drink,3.8,2.8,Bank Transfer,18,Grape
2703,70,Female,Gatorade Powder,14.8,4,PayPal,39,Blue Bolt
2704,56,Female,Gatorade No Sugar,4.8,4.4,Bank Transfer,34,Tropical
2705,52,Female,Gatorade No Sugar,4.8,3.4,Credit Card,35,Tropical
2706,65,Female,G Active-No Sugar,7.8,5,Debit Card,1,Orange
2707,24,Female,Gatorade No Sugar,4.8,3.1,Bank Transfer,48,Grape
2708,32,Female,Gatorade Powder,14.8,4.2,Cash,19,Lemon-Lime
2709,57,Female,Gatorade No Sugar,4.8,3.3,Debit Card,44,Blue Bolt
2710,35,Female,Gatorade Powder,14.8,2.9,Debit Card,9,Blue Bolt
2711,69,Female,G Active-No Sugar,7.8,4.7,Debit Card,3,Orange
2712,30,Female,Gatorade Sports Drink,3.8,4,Credit Card,50,Lemon-Lime
2713,37,Female,Gatorade Powder,14.8,4.6,Credit Card,7,Grape
2714,19,Female,Gatorade Powder,14.8,3.8,PayPal,20,Blue Bolt
2715,53,Female,G Active-No Sugar,7.8,3.6,Debit Card,16,Orange
2716,25,Female,G Active-No Sugar,7.8,4.1,Debit Card,29,Blue Bolt
2717,47,Female,Gatorade Sports Drink,3.8,2.7,Debit Card,21,Tropical
2718,18,Female,Gatorade Powder,14.8,4.3,Debit Card,19,Berry
2719,22,Female,Gatorade No Sugar,4.8,4.9,Credit Card,10,Tropical
2720,69,Female,Gatorade No Sugar,4.8,4.2,Venmo,4,Lemon-Lime
2721,55,Female,Gatorade Powder,14.8,2.8,Debit Card,45,Grape
2722,19,Female,G Active-No Sugar,7.8,4.9,Cash,17,Orange
2723,23,Female,Gatorade No Sugar,4.8,2.8,PayPal,22,Orange
2724,54,Female,Gatorade Sports Drink,3.8,2.9,Bank Transfer,3,Orange
2725,52,Female,Gatorade Sports Drink,3.8,2.5,Bank Transfer,11,Grape
2726,64,Female,G Active-No Sugar,7.8,2.7,Bank Transfer,4,Grape
2727,33,Female,Gatorade Sports Drink,3.8,3.3,Debit Card,11,Orange
2728,40,Female,Gatorade Powder,14.8,3.7,Debit Card,47,Blue Bolt
2729,26,Female,G Active-No Sugar,7.8,4,Credit Card,17,Tropical
2730,31,Female,G Active-No Sugar,7.8,4.1,Debit Card,32,Orange
2731,23,Female,Gatorade No Sugar,4.8,4.1,Bank Transfer,37,Blue Bolt
2732,52,Female,Gatorade Sports Drink,3.8,2.5,PayPal,44,Tropical
2733,21,Female,G Active-No Sugar,7.8,4.2,Credit Card,27,Grape
2734,31,Female,Gatorade No Sugar,4.8,4.7,Cash,46,Blue Bolt
2735,63,Female,Gatorade Powder,14.8,2.7,Venmo,13,Orange
2736,46,Female,G Active-No Sugar,7.8,3,Bank Transfer,2,Berry
2737,44,Female,G Active-No Sugar,7.8,4.8,PayPal,45,Blue Bolt
2738,57,Female,Gatorade Sports Drink,3.8,4.4,Venmo,35,Orange
2739,50,Female,Gatorade No Sugar,4.8,4.3,Bank Transfer,39,Tropical
2740,33,Female,Gatorade Sports Drink,3.8,2.5,Venmo,39,Tropical
2741,19,Female,Gatorade No Sugar,4.8,4.9,Credit Card,34,Lemon-Lime
2742,68,Female,G Active-No Sugar,7.8,4.9,PayPal,41,Lemon-Lime
2743,27,Female,Gatorade Powder,14.8,3.9,PayPal,47,Blue Bolt
2744,61,Female,G Active-No Sugar,7.8,4.1,Debit Card,17,Grape
2745,38,Female,G Active-No Sugar,7.8,3.3,Cash,40,Lemon-Lime
2746,28,Female,Gatorade Powder,14.8,4.1,Bank Transfer,44,Berry
2747,39,Female,Gatorade Powder,14.8,3.7,Bank Transfer,21,Berry
2748,18,Female,G Active-No Sugar,7.8,3.1,Debit Card,21,Orange
2749,24,Female,Gatorade No Sugar,4.8,3,Cash,16,Orange
2750,64,Female,Gatorade Powder,14.8,3.4,Venmo,15,Tropical
2751,51,Female,Gatorade No Sugar,4.8,2.7,Cash,26,Blue Bolt
2752,27,Female,Gatorade Powder,14.8,3.1,Venmo,50,Lemon-Lime
2753,48,Female,G Active-No Sugar,7.8,4,Cash,30,Grape
2754,69,Female,Gatorade Sports Drink,3.8,3.6,Bank Transfer,48,Grape
2755,59,Female,Gatorade Powder,14.8,3.6,PayPal,21,Berry
2756,59,Female,Gatorade Sports Drink,3.8,3.3,Venmo,18,Lemon-Lime
2757,42,Female,Gatorade Sports Drink,3.8,4.1,Bank Transfer,41,Lemon-Lime
2758,39,Female,G Active-No Sugar,7.8,4.3,Cash,11,Blue Bolt
2759,32,Female,Gatorade No Sugar,4.8,3.2,Debit Card,8,Orange
2760,68,Female,Gatorade No Sugar,4.8,3.9,Credit Card,42,Blue Bolt
2761,41,Female,Gatorade Powder,14.8,5,Bank Transfer,41,Orange
2762,31,Female,G Active-No Sugar,7.8,3.4,Venmo,3,Grape
2763,58,Female,G Active-No Sugar,7.8,3.8,Bank Transfer,10,Blue Bolt
2764,28,Female,Gatorade Sports Drink,3.8,2.9,Venmo,35,Grape
2765,63,Female,Gatorade Powder,14.8,2.6,Credit Card,2,Orange
2766,64,Female,Gatorade Sports Drink,3.8,4.3,Cash,24,Tropical
2767,66,Female,Gatorade Sports Drink,3.8,2.8,Venmo,47,Blue Bolt
2768,31,Female,Gatorade Powder,14.8,4.5,Credit Card,31,Berry
2769,55,Female,G Active-No Sugar,7.8,3.8,Venmo,28,Lemon-Lime
2770,32,Female,G Active-No Sugar,7.8,3,PayPal,13,Lemon-Lime
2771,50,Female,G Active-No Sugar,7.8,3.3,PayPal,22,Grape
2772,58,Female,G Active-No Sugar,7.8,3.1,Cash,12,Lemon-Lime
2773,18,Female,G Active-No Sugar,7.8,3.5,Credit Card,10,Lemon-Lime
2774,39,Female,Gatorade No Sugar,4.8,4.6,Credit Card,45,Berry
2775,56,Female,G Active-No Sugar,7.8,4.1,Bank Transfer,42,Blue Bolt
2776,37,Female,Gatorade No Sugar,4.8,3.6,Venmo,16,Blue Bolt
2777,46,Female,G Active-No Sugar,7.8,2.9,Debit Card,6,Tropical
2778,52,Female,Gatorade Sports Drink,3.8,4.8,Debit Card,28,Lemon-Lime
2779,70,Female,Gatorade Powder,14.8,3.2,Cash,24,Berry
2780,61,Female,Gatorade Sports Drink,3.8,4.3,Bank Transfer,14,Blue Bolt
2781,33,Female,Gatorade No Sugar,4.8,4.1,Bank Transfer,29,Tropical
2782,65,Female,Gatorade No Sugar,4.8,4.6,Venmo,33,Berry
2783,41,Female,G Active-No Sugar,7.8,3.8,PayPal,30,Berry
2784,19,Female,Gatorade No Sugar,4.8,4.5,Credit Card,26,Blue Bolt
2785,33,Female,Gatorade No Sugar,4.8,3.1,Bank Transfer,12,Berry
2786,53,Female,Gatorade Sports Drink,3.8,2.9,Credit Card,13,Blue Bolt
2787,54,Female,Gatorade No Sugar,4.8,3.8,PayPal,41,Tropical
2788,36,Female,Gatorade Powder,14.8,4.1,Cash,4,Lemon-Lime
2789,56,Female,Gatorade No Sugar,4.8,3.1,Cash,2,Blue Bolt
2790,28,Female,Gatorade Sports Drink,3.8,5,Cash,28,Berry
2791,34,Female,Gatorade No Sugar,4.8,4.5,Cash,24,Orange
2792,43,Female,Gatorade Powder,14.8,2.8,Credit Card,14,Lemon-Lime
2793,54,Female,Gatorade No Sugar,4.8,3.2,Debit Card,11,Blue Bolt
2794,37,Female,Gatorade Powder,14.8,3.1,Bank Transfer,27,Grape
2795,33,Female,Gatorade No Sugar,4.8,3.3,PayPal,7,Orange
2796,33,Female,G Active-No Sugar,7.8,3.4,Bank Transfer,49,Blue Bolt
2797,55,Female,Gatorade No Sugar,4.8,3.8,Cash,21,Blue Bolt
2798,63,Female,Gatorade No Sugar,4.8,3.5,PayPal,10,Grape
2799,52,Female,Gatorade Powder,14.8,4.8,Credit Card,37,Lemon-Lime
2800,23,Female,Gatorade No Sugar,4.8,3.9,Credit Card,9,Blue Bolt
2801,70,Female,Gatorade No Sugar,4.8,3.4,PayPal,14,Lemon-Lime
2802,64,Female,Gatorade Powder,14.8,2.6,Cash,30,Berry
2803,22,Female,Gatorade Sports Drink,3.8,3.1,Bank Transfer,42,Berry
2804,46,Female,Gatorade Sports Drink,3.8,3.3,Credit Card,31,Blue Bolt
2805,65,Female,Gatorade Sports Drink,3.8,2.8,Credit Card,48,Blue Bolt
2806,18,Female,Gatorade Sports Drink,3.8,4.3,Cash,48,Tropical
2807,45,Female,Gatorade Powder,14.8,2.7,PayPal,50,Blue Bolt
2808,56,Female,Gatorade Powder,14.8,4.4,Debit Card,10,Lemon-Lime
2809,49,Female,G Active-No Sugar,7.8,3.9,Credit Card,45,Berry
2810,66,Female,Gatorade Powder,14.8,3,Debit Card,27,Orange
2811,27,Female,Gatorade No Sugar,4.8,4,Credit Card,10,Tropical
2812,69,Female,Gatorade No Sugar,4.8,3.7,PayPal,19,Berry
